1719349645,女,其他,0.5
2620648747,男,上海,0.9999999999998871
1649155730,男,广东,0.9975245687630138
5502600566,女,山东,0.16124668880950033
2864110582,女,其他,0.0002203499491268968
6078562289,男,湖北,0.00018673591933193734
7053475177,女,湖南,0.9999604234675006
2370784220,女,江苏,0.00016268377111416932
1660881731,男,海外,0.0011411155293856725
1941073073,女,浙江,0.4313067461355746
5473941628,男,江西,0.008366734031351908
3911617807,男,陕西,0.991724221685956
1870549587,男,山东,0.9005289145486499
1974561081,男,北京,0.998182084490174
2614952174,男,江西,0.581140613608442
5766861971,男,山东,0.7479365344155489
5349906164,女,河北,0.030298804275990413
5366941041,女,其他,0.39433220011374426
2281874261,女,辽宁,0.7780841081186469
2723827643,女,其他,0.26006727081732417
2651262981,女,上海,0.926568157383143
1913938024,女,重庆,9.277868656931698e-05
3924812700,女,河南,0.9998919363617114
5710954940,女,四川,0.14202480375009408
5675253979,男,北京,0.9827473808201964
6648750563,女,上海,0.9999999980730316
5608245108,女,其他,0.013329116017853582
2302379500,女,河南,0.18921856809771032
1918566745,男,福建,0.9999679707750132
2826048342,女,浙江,0.2212805261544304
1235532021,男,北京,0.7019063481223816
2281325850,女,其他,0.55892399014376
3739238537,男,山东,0.00017983937381349513
2949246111,女,湖南,0.00128580095656472
1763594662,男,海外,0.0025239635846573405
6303095114,男,四川,0.5872754725490996
3925081345,女,浙江,0.3426319738671911
3831855215,女,重庆,0.9999999992153576
6519711616,男,北京,0.9401493932777172
2821638943,男,海外,0.013648539752399658
1979775303,女,陕西,0.13802126158560502
1624627681,女,其他,0.7001954978814253
1301155192,女,天津,0.9982158267736556
2894782431,男,四川,0.9999998357309886
5915255143,女,其他,0.5036096063629625
3042973207,女,江苏,0.9999998448096428
7599708610,男,其他,0.9998747715587408
5582306138,男,辽宁,0.04582959469520087
2212188093,男,海外,0.4260661850297487
2566246282,女,湖北,0.1706135711891441
3028372964,女,北京,0.008765115145497937
5553648176,女,其他,0.12516861538698798
5784528044,女,广东,0.546449591016914
3796780977,女,其他,0.005674481009064314
7531120876,女,其他,0.04960339697304472
1516718782,女,四川,0.017130731394437326
2160996730,女,广东,0.02584634007601605
6760371368,女,北京,0.9999911023833546
1752197282,女,上海,0.4214927961892783
3844489418,女,重庆,1.7765786300860675e-05
1898323124,男,山西,0.036346715940435925
1794294607,女,云南,0.6354454684989214
3506208924,女,浙江,0.4617464362276386
5626482035,男,北京,0.9999999025349132
6328777655,女,福建,0.9155011501667938
5943262685,男,湖北,0.999999999019185
6995325546,男,北京,0.0009818352209285397
7562289407,女,广东,0.015036646938671459
2091081121,女,北京,0.9997952058928636
5070411221,男,四川,0.4424838073565843
3362575712,男,浙江,0.002326136465830353
2370142823,女,上海,0.30510586216414115
1650363317,男,上海,2.2208893124542328e-07
1734024817,男,广东,0.9999999994725504
7119939099,女,广东,0.0001804125909058429
7266900657,女,北京,0.9984735073298014
1015799134,男,其他,0.4110117979623321
1231989110,女,辽宁,0.9812613639834588
5512809973,女,北京,0.03752491052674545
1662218141,女,其他,0.9317715270576192
5810668040,女,福建,0.4191010450690985
2803611623,女,湖南,0.7237849652722553
2646984393,女,香港,0.030962262011479887
6906195577,女,辽宁,0.06550593996910603
2472001584,女,陕西,0.3658392699413502
2474709167,女,安徽,0.013661639025471241
5408364552,男,海外,0.5152046556237794
2767586321,女,内蒙古,0.9999872624500908
3268017223,女,浙江,0.8797574213297009
1656738115,女,北京,0.9997490187129936
3190367720,女,广西,0.8003069145508928
3967052604,男,北京,0.07381286979280821
5404683573,女,其他,0.7976865758624659
5913541641,女,北京,0.8310282336723991
1267775677,女,北京,0.8703365021133785
1987105705,女,北京,0.8678893984693015
1412773094,女,北京,0.2998134476568817
3710443751,男,吉林,0.993684027962342
3279295554,女,广东,0.7265034179567739
5680808390,女,河南,0.037368844192872015
1891026124,女,山西,0.0038502540466873736
2194469423,女,其他,0.4837744505507472
5386094743,女,海外,0.9280197916797068
5731549374,男,其他,0.03051509621233417
1158599865,男,北京,0.09890808076588696
5890484621,女,广东,0.004154377116457497
3680639981,女,其他,0.627272976174324
1897723622,男,四川,0.7031177781886776
7035951266,女,香港,0.999999999999907
5982733533,女,海外,0.008451872382303938
6215292720,女,上海,0.6963326106147683
3486510475,男,江苏,0.9995887171181304
5284488134,女,湖南,0.0008383273606989983
6276346464,女,河北,0.997961705846343
7470400989,男,内蒙古,0.4198163845034209
3162082812,男,其他,0.02263828128157419
5043227589,男,海外,0.1901047295276982
3668581660,男,北京,0.4423179023924168
3061928425,女,山东,0.7294069185547404
1593803463,女,湖北,0.029436875528461526
1798572100,女,其他,0.051177454610722095
3871004636,女,湖北,0.021950057387843055
5982398082,女,四川,0.7035003202631415
3224567513,女,湖北,0.9999995497289178
1279693157,男,其他,0.9999999999656752
5370966889,男,河南,0.4899416471532914
2146579790,女,广东,0.015607763243346897
2945394960,男,江西,0.01867672947734167
6400896326,女,陕西,0.016514316798989737
1618144985,女,海外,0.6749993922987871
2710680561,女,上海,0.8717165455962319
1618437204,女,北京,0.9070602893855134
5886617411,男,海外,0.999805812739654
3109015113,女,湖南,0.002716632871556768
5103065081,女,其他,0.7854642932533297
1189425332,男,广西,0.00010661013936430486
2602378141,男,湖北,0.993646401812726
2107737674,女,云南,0.8405334581535534
2897653593,女,陕西,0.6196090946639016
6860485998,女,天津,0.0012083027213848352
2729930037,男,辽宁,3.0067138960254706e-05
5566862028,女,云南,0.9264939651256208
1715864593,男,河北,0.9918475851230756
3941647076,女,其他,0.20511685468143426
3295595294,女,其他,0.0013460950199080113
1813124293,女,四川,0.7326953682150849
2024128473,女,山东,0.9999477079330868
3697594187,男,广西,0.9461662297439358
7306909315,女,上海,0.16483453328356654
1939682450,男,浙江,0.3708783711105336
2009850387,女,北京,0.00022267362118177925
3788169283,女,北京,0.7905802670146356
3210924833,男,海外,0.6902637426950294
1792120361,女,福建,0.2596982476116759
1969030412,男,湖北,0.007665013691172895
5494728471,男,吉林,0.16508739124435068
6544455085,女,山东,0.06330385546011953
2519929382,女,安徽,0.0018479637640285151
7003136217,女,海外,0.9398203509909844
1420841140,男,湖南,0.98646971015539
6207834089,女,江苏,0.7531279944745501
5579099589,男,安徽,0.9965804138022736
5720883282,女,其他,0.0006742592221075093
3123721630,男,其他,0.05544837908559719
7565770086,男,江西,0.9603750674069504
5506185677,女,其他,0.011157292061992896
7039615755,男,四川,0.16003823260214833
5480278666,女,河北,0.5308616447519798
1740977095,女,广东,0.9999999158306688
2437138007,男,山东,0.02658470751792596
3040916007,女,辽宁,0.19209115011847389
5666751131,女,其他,0.9958009996978324
7603597565,女,其他,0.7145146001484848
1240823514,女,天津,0.08230863571029001
6243593194,男,湖南,0.9999923981467806
5425985446,男,山西,0.006307284126800815
5133100611,女,四川,0.002983245137977541
2034834741,女,其他,0.9999999999908908
2161175684,女,重庆,0.9999999658538936
2880114044,女,湖北,0.21189418762578416
5480412715,女,甘肃,0.061657983735899265
3303931987,女,其他,0.07460443995155719
1592150120,男,上海,5.186843731297408e-05
5977583009,女,湖北,0.2989349457118148
1628860034,男,北京,0.004584433037747804
1750832880,女,福建,0.7126894257192018
1726925797,女,海外,0.9724819498775996
5265596169,女,广东,0.980872841992731
2265571912,男,广东,0.001345350597921402
1108201483,男,广东,0.011885494846364251
5879231928,男,其他,0.005704740633361127
1783290797,女,海外,0.9784218120055456
3334017434,女,安徽,0.0033511229420385424
1880410557,女,北京,0.0007831118207390907
1825650297,女,福建,0.9723838675001392
6837667698,男,河北,0.08482903025489619
5503864294,女,其他,0.8608484711620441
5389158246,女,新疆,0.2528326723554487
3219875583,女,海外,0.0031966392826753287
3283997347,女,海外,0.6959694546687041
2018559671,男,广东,0.14579764999707254
2926909123,女,黑龙江,0.5375530396963191
5770298742,女,广东,0.8346746791764064
3934782600,女,山东,0.9744809016850396
1739002705,女,浙江,0.05115656038697092
3798845331,女,北京,0.9999999971447886
1753234403,女,海外,0.32504928426515345
2583959517,女,北京,0.9970218973070524
2700845414,女,浙江,0.9377639852232856
1964806843,女,海外,0.99999999999873
2707924847,女,海外,0.5311326700441841
7313270362,女,北京,0.6244342109804446
2814489417,女,重庆,0.8931388950081062
3123009451,女,山东,4.504522768455921e-06
3122096742,男,其他,0.29388485092256844
1822271003,男,其他,0.20136515981453676
2083111511,男,北京,0.760886958390871
1890964423,女,其他,0.24340860938246345
1923886253,女,海外,0.9945206938385702
5521645971,女,山东,0.5819335894976246
6436809606,男,海外,0.10766811281021138
1878991643,男,江苏,0.3521013767233835
5329282356,女,山西,0.6911659583231939
1883740884,男,北京,0.9999865917101788
6053278987,男,河南,0.08088469030764878
1732719417,女,北京,0.37795314228271504
7505137111,女,福建,0.9122759630251096
5615696954,女,湖南,0.006595170744387646
2284510483,男,广西,0.1127019788637249
5485954268,女,北京,0.03220299312356556
5022290766,男,上海,0.9999999946183712
5227752079,男,山西,0.11199603230849486
2126337124,女,海外,0.99957735639971
1040016687,女,上海,0.01879306174206308
5370247576,女,天津,0.8448026611293447
5707391129,男,湖南,0.00916917499085157
1750992011,女,广东,0.17201535748608102
3920064274,女,江苏,0.6943710896616898
2025661723,男,山东,0.4844509553745218
1885286525,女,台湾,0.83867686442378
6014749173,男,北京,0.031318522254703114
7243442311,女,其他,0.02090026024551672
5195582852,女,广东,0.2753542632737809
3478733772,女,吉林,0.4338527904552809
2687291020,女,天津,0.007190117572378195
3334142714,男,陕西,0.9324102489888209
5687540195,女,海外,0.9976176136305416
1951805521,女,北京,0.02660125783696277
1783634713,女,北京,0.0436327586658557
2152695884,女,辽宁,0.003253983372108804
5613891989,女,广东,0.11572724462494345
1492699664,女,北京,0.6386025820644431
1892363205,男,福建,0.26138790482818675
2045168107,男,浙江,0.9999999983104428
3019274011,女,辽宁,0.028758309626551792
3205032951,女,内蒙古,0.10828361854885638
1624137625,男,北京,0.9913948401892648
5457398481,女,河北,0.6195267039112151
5244183267,男,安徽,0.9979548867916728
1799299045,女,河北,0.3032533618216657
1815422742,男,广东,0.9906536326337828
1135519843,女,其他,0.9880245173190176
2072098161,女,重庆,0.00017613594844001493
3829610365,女,上海,0.16409018080929086
1842074147,女,江苏,0.1739131956251606
1256773011,男,四川,0.9999821552144268
2726414075,女,海外,0.9999302189468235
5375354932,男,浙江,0.26188459706860995
1440021635,女,北京,0.5092351430937342
2710603090,女,河南,0.3703517691452772
5191968117,女,其他,0.006065660962560226
7270459191,女,湖南,0.07631983136984466
1875332097,女,广东,0.5508829953093942
1808447862,女,山东,0.16158679032627846
3866413870,女,山东,0.8839286455042668
1298230512,男,北京,0.999999999815682
3986568718,女,山西,0.0028304631998838925
6400687926,女,北京,5.848962703058902e-08
1758168181,男,山东,0.3778068269329435
5143715377,男,江苏,0.009217002422102771
1963151845,男,北京,0.9672272859968208
2781649783,男,河南,0.9999999999995306
5572891526,女,陕西,0.580213805482054
1225725245,女,河北,0.0030691129208721968
3654385413,女,广东,0.0005776056159568776
6882002912,女,其他,0.02792594753419575
2801160740,女,浙江,0.9866588774665924
2703209792,女,海外,0.03086318577353875
6026357648,女,重庆,0.8769772375939016
1852524411,女,吉林,0.016653013034695463
3301578031,女,海外,0.0955436407513932
5254758580,女,辽宁,0.25703626577855354
1700299103,女,山东,0.3225213628529577
1784631223,男,广东,0.10024618423697527
1900800941,女,其他,0.9992835888846959
5083679470,女,湖北,0.9999852373039696
5225040131,女,辽宁,0.10551295567339614
6374541436,女,江西,0.4258851206967037
1106013620,女,广东,0.9920311433533529
3759168215,男,湖南,0.9952501404766356
1968262035,女,其他,0.2162948735630608
1302127684,女,浙江,0.9453579530332931
6329817319,男,湖南,0.6424173636692524
1718622107,男,上海,0.9920235018749544
5871938413,女,广东,0.646244780191798
2704431903,男,江苏,0.9891384385010624
2707578137,男,其他,0.5452393952704739
3287612441,男,其他,0.99046141814482
2639365673,女,河北,1.5543122344752194e-15
1923701143,女,海外,0.992505984426704
5498357644,女,广东,4.613846602996573e-06
5876758369,女,其他,0.02388884031308081
1214716117,女,黑龙江,0.3364328973462529
7121642724,女,其他,0.008104663405647194
1746695027,女,海外,0.5750896851282378
5568743567,女,上海,0.9735674321853441
5848752575,女,安徽,0.9998298419510872
7515444628,男,河南,0.9999914760150836
1788717373,女,辽宁,0.0006260999710524517
2997643263,女,其他,0.9999776431034676
5529558248,女,山东,0.5006418257872443
6126474705,女,广东,0.6032525058352379
1402994162,男,福建,0.8090489443926696
7626249133,男,四川,0.9999999722989932
5385476545,女,河南,0.0008787628839552752
1413142663,男,其他,0.9948935867222316
2294832384,男,其他,0.07885932134381947
6524635948,女,北京,0.03220767711630046
5425550897,女,浙江,0.9995081146919832
1752885512,女,海外,0.999979455833342
5200264868,男,海外,0.027000600765569205
2865007802,女,浙江,0.999999999977365
3536797942,男,山东,0.5169087146766378
2616946807,女,上海,0.03490617192482759
2822805792,男,云南,0.9995653143852256
1765981287,女,山西,0.9831666462585776
2811490621,男,海外,0.020282306794949027
2741644567,男,湖南,0.9867224964881866
1750534373,女,其他,0.9999628680308312
5271225109,女,北京,0.1269883471351625
2668943002,男,上海,0.4986347659773162
2469206600,女,广东,0.03199509536778833
1421104684,男,北京,0.05417167282618185
1644208324,女,其他,0.9999938149559588
3817457555,女,其他,0.033665080223237775
5376623088,女,江苏,0.000637382645918616
3025316977,男,四川,0.6942213444302634
5075433396,女,北京,0.9654167112968266
6466833883,男,湖南,0.6984131132328685
1458027943,男,海南,0.12359161866255065
5207827164,女,其他,0.024711264607656932
2684913791,女,浙江,0.9999891874024656
2050260197,男,北京,0.995137883934572
2183570524,男,北京,0.9999969381778444
5505498726,女,辽宁,0.14731004197247174
5066986792,女,广东,0.00816430440703686
5538577817,女,上海,0.5272492385073625
2175248790,男,安徽,0.2926225475919123
2660844271,女,四川,0.8399001739743388
5536767084,男,陕西,0.9656016881470922
2106697450,女,陕西,0.7457621502991616
3761901613,女,北京,0.7493735452324531
5984962646,男,福建,0.9818539685362672
2332091843,女,天津,0.02031598332548179
1980708047,女,广东,0.9999999998649588
1685631765,女,海外,0.9999872734541384
5428810305,男,山西,0.999999463835083
3094290237,男,重庆,0.9826936447649404
3542499612,女,其他,0.9997028633997814
5819132042,女,其他,0.864459694325881
5871113358,女,安徽,0.03528353114886973
2491450071,女,辽宁,0.9939062786197596
5663133624,女,上海,0.578647808470183
5743446420,男,江苏,0.01584351352364011
1180073913,男,北京,0.8453088745063373
5476855771,男,其他,0.00032835523039653763
5974585848,女,四川,0.7081343455035167
6128338938,男,北京,0.999999978580396
1919542037,女,重庆,0.5564047244917485
6883172264,女,四川,0.7333039817003859
6279486469,男,广东,0.8475912297757127
2074098912,女,广西,0.9999993125039164
1960031181,男,甘肃,0.9918980286421248
3037234295,女,其他,0.0267996387790006
6753510441,男,其他,0.9971749524328932
1762403144,女,河南,0.8858580059565486
6276470025,女,海外,0.9875402290064292
5339844465,女,河南,0.00918439717164954
7246834728,女,江苏,0.6123987319802714
3226475975,男,澳门,0.00042377429431150754
1768976195,女,广东,0.9999997190978416
5342442871,男,广西,0.19295497227059444
2903604800,女,广东,0.9952486783512748
3916141503,女,湖北,0.006231037087144342
3817163614,女,北京,0.4763025780864035
1861477054,男,浙江,0.9443542747053181
2698593531,女,广东,0.7320884567822852
2051277625,女,北京,0.9777302413125392
5880474799,女,广东,0.04316790783620095
5955460009,女,北京,0.006699651404914353
